#
# 3-day summary product time series for oregonYP
#
# Site: oregonYP
# Veg Type: EN
# ROI ID Number: 2000
# Lat: 44.32384
# Lon: -121.605993
# Elev: 977
# UTC Offset: -8
# Image Count Threshold: 1
# Aggregation Period: 3
# Solar Elevation Min: 10.0
# Time of Day Min: 00:00:00
# Time of Day Max: 23:59:59
# ROI Brightness Min: 100
# ROI Brightness Max: 665
# Creation Date: 2018-07-18
# Creation Time: 15:16:20
# Update Date: 2019-09-10
# Update Time: 07:56:39
# Final Processing Date:: 2019-09-10
# Final Processing Time:: 12:49:05
#
date,year,doy,image_count,midday_filename,midday_r,midday_g,midday_b,midday_gcc,midday_rcc,r_mean,r_std,g_mean,g_std,b_mean,b_std,gcc_mean,gcc_std,gcc_50,gcc_75,gcc_90,rcc_mean,rcc_std,rcc_50,rcc_75,rcc_90,max_solar_elev,snow_flag,outlierflag_gcc_mean,outlierflag_gcc_50,outlierflag_gcc_75,outlierflag_gcc_90,smooth_gcc_mean,smooth_gcc_50,smooth_gcc_75,smooth_gcc_90,smooth_rcc_mean,smooth_rcc_50,smooth_rcc_75,smooth_rcc_90,smooth_ci_gcc_mean,smooth_ci_gcc_50,smooth_ci_gcc_75,smooth_ci_gcc_90,smooth_ci_rcc_mean,smooth_ci_rcc_50,smooth_ci_rcc_75,smooth_ci_rcc_90,int_flag
2014-12-30,2014,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.23205,-1.52083,-0.42273,0.0892,0.43913,0.445,0.45875,0.46696,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2014-12-31,2014,365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.53081,-0.76471,0.36129,0.84656,0.43945,0.44518,0.45881,0.46705,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-01-01,2015,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-0.83657,-0.01739,1.1366,1.59721,0.43976,0.44536,0.45886,0.46714,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-01-02,2015,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-0.14912,0.72118,1.90331,2.34149,0.44005,0.44552,0.45889,0.46721,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-01-03,2015,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.53176,1.45105,2.66157,3.07976,0.44032,0.44566,0.45892,0.46727,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-01-04,2015,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.20626,2.1723,3.41151,3.81237,0.44057,0.44579,0.45893,0.46731,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-01-05,2015,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.87461,2.88497,4.15326,4.53968,0.4408,0.44589,0.45893,0.46733,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-01-06,2015,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2.53701,3.58913,4.88694,5.26204,0.441,0.44598,0.45891,0.46733,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-01-07,2015,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,3.19367,4.28485,5.6127,5.9798,0.44117,0.44604,0.45888,0.46731,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-01-08,2015,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,3.8448,4.97217,6.33066,6.69332,0.44131,0.44608,0.45882,0.46727,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-01-09,2015,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,4.49061,5.65116,7.04096,7.40296,0.44142,0.44609,0.45874,0.46721,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-01-10,2015,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,5.13131,6.32189,7.74373,8.10906,0.4415,0.44607,0.45865,0.46712,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-01-11,2015,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,5.76711,6.9844,8.43909,8.81198,0.44155,0.44603,0.45853,0.467,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-01-12,2015,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,6.39414,7.63744,9.12448,9.5052,0.44159,0.44598,0.45841,0.46688,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-01-13,2015,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,7.00866,8.27979,9.79742,10.18245,0.44166,0.44596,0.45831,0.46679,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-01-14,2015,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,7.61107,8.91158,10.45818,10.84442,0.44176,0.44596,0.45823,0.46672,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-01-15,2015,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,8.20178,9.53297,11.10704,11.4918,0.44188,0.44598,0.45816,0.46666,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-01-16,2015,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,8.78121,10.14407,11.74427,12.12528,0.44201,0.44602,0.45811,0.46662,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-01-17,2015,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,9.34975,10.74502,12.37016,12.74557,0.44217,0.44608,0.45807,0.4666,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-01-18,2015,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,9.90783,11.33597,12.98498,13.35335,0.44234,0.44614,0.45805,0.46658,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-01-19,2015,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,10.45584,11.91704,13.58902,13.94932,0.44251,0.44621,0.45803,0.46658,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-01-20,2015,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,10.9942,12.48838,14.18253,14.53417,0.44269,0.44629,0.45801,0.46658,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-01-21,2015,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,11.52332,13.05011,14.76581,15.1086,0.44287,0.44637,0.458,0.46658,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-01-22,2015,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,12.0436,13.60238,15.33913,15.6733,0.44306,0.44645,0.45799,0.46658,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-01-23,2015,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,12.55544,14.14531,15.90277,16.22897,0.44323,0.44653,0.45797,0.46658,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-01-24,2015,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,13.05927,14.67905,16.457,16.7763,0.4434,0.4466,0.45795,0.46657,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-01-25,2015,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,13.55549,15.20373,17.0021,17.31598,0.44356,0.44666,0.45793,0.46656,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-01-26,2015,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,14.04451,15.71949,17.53835,17.84872,0.4437,0.44671,0.4579,0.46653,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-01-27,2015,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,14.52673,16.22646,18.06603,18.3752,0.44382,0.44674,0.45785,0.4665,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-01-28,2015,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,15.00257,16.72477,18.58541,18.89612,0.44392,0.44676,0.45779,0.46644,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-01-29,2015,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,15.47242,17.21457,19.09676,19.41217,0.44399,0.44676,0.45772,0.46637,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-01-30,2015,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,15.93671,17.69599,19.60038,19.92405,0.44404,0.44673,0.45763,0.46627,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-01-31,2015,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,16.39584,18.16916,20.09653,20.43245,0.44405,0.44667,0.45752,0.46616,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-02-01,2015,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,16.85022,18.63422,20.58549,20.93807,0.44402,0.44659,0.45738,0.46601,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-02-02,2015,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,17.30026,19.09131,21.06754,21.4416,0.44396,0.44648,0.45722,0.46584,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-02-03,2015,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,17.74636,19.54055,21.54295,21.94374,0.44385,0.44633,0.45704,0.46563,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-02-04,2015,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,18.18893,19.9821,22.01201,22.44517,0.4437,0.44614,0.45682,0.46539,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-02-05,2015,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,18.63372,20.42915,22.48489,22.94527,0.44359,0.44599,0.45663,0.46518,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-02-06,2015,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,19.08502,20.89288,22.96993,23.4424,0.4436,0.44595,0.45653,0.46507,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-02-07,2015,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,19.54109,21.37038,23.46465,23.93574,0.44373,0.446,0.4565,0.46503,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-02-08,2015,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,20.0002,21.85871,23.96657,24.42451,0.44395,0.44614,0.45654,0.46507,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-02-09,2015,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,20.4606,22.35496,24.4732,24.90788,0.44425,0.44636,0.45664,0.46517,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-02-10,2015,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,20.92054,22.85621,24.98206,25.38505,0.44463,0.44663,0.45678,0.46533,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-02-11,2015,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,21.3783,23.35953,25.49067,25.85522,0.44506,0.44696,0.45696,0.46552,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-02-12,2015,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,21.83212,23.86202,25.99654,26.31758,0.44553,0.44732,0.45717,0.46575,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-02-13,2015,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,22.28026,24.36074,26.49719,26.77132,0.44603,0.44771,0.4574,0.466,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-02-14,2015,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,22.72099,24.85278,26.99013,27.21564,0.44654,0.44811,0.45765,0.46626,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-02-15,2015,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,23.15256,25.33522,27.47289,27.64973,0.44706,0.44852,0.45789,0.46652,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-02-16,2015,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,23.57323,25.80513,27.94298,28.07278,0.44756,0.44891,0.45813,0.46678,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-02-17,2015,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,23.98126,26.2596,28.39791,28.48399,0.44804,0.44928,0.45836,0.46701,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-02-18,2015,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,24.37491,26.69571,28.8352,28.88255,0.44847,0.44962,0.45855,0.46722,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-02-19,2015,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,24.75243,27.11053,29.25238,29.26765,0.44886,0.44992,0.45872,0.4674,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-02-20,2015,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,25.11209,27.50115,29.64695,29.63849,0.44917,0.45015,0.45884,0.46752,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-02-21,2015,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,25.45214,27.86465,30.01643,29.99427,0.44941,0.45032,0.45891,0.46759,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-02-22,2015,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,25.77084,28.1981,30.35834,30.33417,0.44955,0.4504,0.45891,0.46758,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-02-23,2015,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,26.06646,28.49858,30.6702,30.65738,0.44958,0.45039,0.45885,0.4675,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-02-24,2015,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,26.33724,28.76318,30.94952,30.96311,0.44949,0.45028,0.45871,0.46734,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-02-25,2015,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,26.58144,28.98898,31.19382,31.25055,0.44927,0.45004,0.45847,0.46707,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-02-26,2015,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,26.79734,29.17305,31.40062,31.51888,0.44889,0.44968,0.45814,0.46669,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-02-27,2015,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,26.98317,29.31247,31.56742,31.76731,0.44835,0.44918,0.45771,0.4662,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-02-28,2015,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,27.13721,29.40433,31.69176,31.99503,0.44764,0.44853,0.45716,0.46558,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2015-03-01,2015,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,27.27785,29.47568,31.79826,32.21542,0.44683,0.44779,0.45654,0.46489,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
